"stormnum","rain_startdate","rain_enddate","rain","duration","Ievent","I5","I10","I15","I30","I60","energy_m1","erosivity_m1","energy_m2","erosivity_m2","ARFdays1","ARFdays2","ARFdays7","ARFdays14","unique_storm_number"
22,2013-11-16 17:30:00,2013-11-16 17:31:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,38
23,2013-11-17 07:45:00,2013-11-18 07:33:00,0.01,23.8,0.000420168067226891,0.12,0.06,0.04,0.02,0.01,8.71840619595693,0.00174368123919139,8.42568063876986,0.00168513612775397,0,0,0,0.95,39
24,2014-03-10 17:45:00,2014-03-10 17:46:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
25,2014-03-14 09:45:00,2014-03-14 09:46:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
26,2014-03-15 14:41:00,2014-03-15 14:42:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
27,2014-03-18 14:45:00,2014-03-18 14:46:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
28,2014-03-27 14:30:00,2014-03-27 23:57:00,0.59,9.45,0.0624338624338624,0.36,0.3,0.32,0.28,0.24,318.924490239381,0.892988572670267,366.737157414614,1.02686404076092,0,0,0,0,47
29,2014-03-28 08:00:00,2014-03-28 08:01:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0.59,0.59,0.59,0.59,48
30,2014-04-12 10:11:00,2014-04-13 01:55:00,1.1,15.7333333333333,0.0699152542372881,0.84,0.48,0.44,0.4,0.35,702.77171877143,2.81108687508572,770.7280337966,3.0829121351864,0,0,0,0,53
31,2014-04-13 01:20:00,2014-04-13 17:09:00,0.55,15.8166666666667,0.0347734457323498,0.36,0.3,0.28,0.26,0.22,324.055567322768,0.842544475039198,375.098651001047,0.975256492602722,1.07,1.07,1.07,1.07,54
32,2014-04-13 17:09:00,2014-04-14 04:00:00,1.35,10.85,0.124423963133641,0.48,0.36,0.32,0.28,0.26,749.40644748427,2.09833805295596,877.708336748144,2.4575833428948,0.59,1.64,1.64,1.64,55
33,2014-04-14 07:46:00,2014-04-14 07:47:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,1.36,3,3,3,56
34,2014-04-29 02:33:00,2014-04-29 09:02:00,0.29,6.48333333333333,0.0447300771208226,0.24,0.18,0.2,0.16,0.13,135.746986224898,0.217195177959838,161.241206585588,0.257985930536941,0,0,0,0,57
35,2014-04-29 15:59:00,2014-04-29 23:37:00,0.22,7.63333333333333,0.02882096069869,0.36,0.24,0.2,0.1,0.09,103.965717081148,0.103965717081148,118.507660204428,0.118507660204428,0.29,0.29,0.29,0.29,58
36,2014-04-30 13:49:00,2014-05-01 17:24:00,0.1,27.5833333333333,0.00362537764350453,0.12,0.12,0.12,0.06,0.06,42.8055559612451,0.0256833335767471,41.512569605657,0.0249075417633942,0.22,0.51,0.51,0.51,59
37,2014-06-01 15:57:00,2014-06-01 19:47:00,1.82,3.83333333333333,0.474782608695652,7.2,4.56,4.72,2.84,1.82,3539.44292023653,100.520178934718,3422.60866213491,97.2020860046314,0,0,0,0,68
38,2014-06-01 15:57:00,2014-06-01 22:58:00,2.14,7.01666666666667,0.304988123515439,7.2,4.56,4.72,2.84,1.82,3788.68026047905,107.598519397605,3668.75365078166,104.192603682199,0,0,0,0,69
39,2014-08-25 07:01:00,2014-08-25 09:58:00,0.87,2.95,0.294915254237288,2.64,2.34,1.92,1.08,0.59,852.684008076452,9.20898728722568,817.779301345964,8.83201645453641,0,0,0,0,82
40,2014-09-05 05:15:00,2014-09-05 06:40:00,0.83,1.41666666666667,0.585882352941177,2.52,1.92,1.68,1.06,0.63,834.764410140955,8.84850274749412,796.470468921628,8.44258697056926,0,0,0,0.87,84
41,2014-09-20 03:02:00,2014-09-20 23:57:00,0.75,20.9166666666667,0.0358565737051793,1.8,1.56,1.28,0.76,0.46,628.781952002645,4.7787428352201,650.73233162953,4.94556572038443,0,0,0,0,86
42,2014-09-20 23:22:00,2014-09-21 01:13:00,0.12,1.85,0.0648648648648649,0.48,0.48,0.4,0.36,0.21,118.897896465662,0.428032427276385,134.029457046411,0.482506045367079,0.65,0.65,0.65,0.65,87
43,2014-10-03 01:31:00,2014-10-03 08:02:00,0.42,6.51666666666667,0.0644501278772378,0.24,0.24,0.24,0.2,0.18,204.083913989285,0.408167827978571,246.907277301061,0.493814554602121,0,0,0,0.87,89
44,2014-10-13 16:39:00,2014-10-14 12:09:00,1.65,19.5,0.0846153846153846,0.84,0.84,0.84,0.74,0.46,1071.77877660226,7.93116294685671,1155.06336401393,8.54746889370312,0,0,0,0.42,90
45,2014-10-15 01:10:00,2014-10-15 08:24:00,0.14,7.23333333333333,0.0193548387096774,0.24,0.18,0.16,0.12,0.09,62.6881942319094,0.0752258330782912,69.2637957249539,0.0831165548699447,0.21,1.65,1.65,2.07,92
46,2014-11-23 13:52:00,2014-11-24 15:09:00,0.69,25.2833333333333,0.0272907053394858,0.12,0.12,0.12,0.1,0.08,267.679681094566,0.267679681094566,318.570649493415,0.318570649493415,0,0,0,0,94
47,2014-12-15 20:17:00,2014-12-16 12:29:00,0.43,16.2,0.0265432098765432,0.12,0.12,0.08,0.08,0.06,160.880181404086,0.128704145123269,182.271617926721,0.145817294341377,0,0,0,0,97
48,2014-12-23 03:11:00,2014-12-23 03:12:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.43,101
49,2015-03-08 14:00:00,2015-03-08 14:01:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
50,2015-03-09 11:59:00,2015-03-09 12:00:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
51,2015-03-10 10:15:00,2015-03-10 10:16:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
52,2015-04-09 03:00:00,2015-04-09 03:01:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
53,2015-04-09 13:45:00,2015-04-09 13:46:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
54,2015-04-09 19:01:00,2015-04-09 19:02:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
55,2015-05-17 16:46:00,2015-05-17 17:55:00,0.76,1.15,0.660869565217391,1.68,1.5,1.36,1.08,0.73,710.119575358698,7.66929141387394,676.65548985816,7.30787929046813,0,0,0,0,115
56,2015-05-24 12:53:00,2015-05-25 03:46:00,1.67,14.8833333333333,0.112206047032475,1.2,1.08,0.88,0.46,0.45,1186.9218362067,5.4598404465508,1232.54267610799,5.66969631009674,0,0,0.76,0.76,116
57,2015-05-26 13:39:00,2015-05-26 15:26:00,0.26,1.78333333333333,0.145794392523364,0.72,0.6,0.52,0.34,0.21,179.908906944406,0.611690283610981,188.409835893559,0.640593442038102,0,1.65,1.67,2.43,118
58,2015-05-29 21:13:00,2015-05-29 21:14:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1.93,2.69,120
59,2015-06-08 13:45:00,2015-06-08 13:46:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,122
60,2015-06-11 11:45:00,2015-06-12 07:39:00,1.73,19.9,0.0869346733668342,0.6,0.48,0.44,0.32,0.21,921.608024156128,2.94914567729961,1087.78625548079,3.48091601753851,0,0,0,0,123
61,2015-06-15 15:24:00,2015-06-15 17:38:00,0.97,2.23333333333333,0.434328358208955,3.84,2.64,1.88,1.14,0.74,865.847558336044,9.8706621650309,865.86913941244,9.87090818930181,0,0,1.73,1.73,124
62,2015-06-22 10:26:00,2015-06-22 12:24:00,0.73,1.96666666666667,0.371186440677966,3.84,2.52,1.76,1.02,0.64,645.338732391638,6.5824550703947,654.989327431544,6.68089113980175,0,0,0.97,2.7,125
63,2015-09-18 21:11:00,2015-09-19 03:47:00,1.19,6.6,0.18030303030303,0.96,0.84,0.68,0.58,0.49,849.591926510837,4.92763317376286,891.728260712934,5.17202391213502,0,0,0,0,127
64,2015-10-31 04:23:00,2015-10-31 16:28:00,0.37,12.0833333333333,0.0306206896551724,0.24,0.12,0.16,0.12,0.09,149.073030217593,0.178887636261112,174.677600808725,0.20961312097047,0,0,0,0,128
65,2015-11-17 14:13:00,2015-11-19 06:32:00,0.85,40.3166666666667,0.0210830921868541,0.6,0.48,0.36,0.32,0.23,483.811290202239,1.54819612864717,526.828697893068,1.68585183325782,0,0,0,0,129
66,2015-11-26 13:04:00,2015-11-27 02:01:00,1.34,12.95,0.103474903474903,0.36,0.3,0.24,0.22,0.21,671.610709579573,1.47754356107506,822.516197371535,1.80953563421738,0,0,0,0.85,130
67,2015-11-30 22:39:00,2015-12-01 08:12:00,0.53,9.55,0.0554973821989529,0.48,0.42,0.36,0.22,0.17,272.920215155209,0.600424473341461,312.798703954313,0.68815714869949,0,0,1.34,2.19,131
68,2015-12-13 04:33:00,2015-12-13 12:59:00,0.96,8.43333333333333,0.113833992094862,3.12,2.4,1.92,1.2,0.64,1549.0359940442,18.5884319285304,1526.90684903831,18.3228821884597,0,0,0,0.53,135
69,2015-12-13 04:33:00,2015-12-14 17:59:00,2.89,37.4333333333333,0.0772039180765806,3.12,2.4,1.92,1.2,0.64,2564.24486008818,30.7709383210582,2698.55161297028,32.3826193556433,0,0,0,0.53,136
70,2015-12-16 05:19:00,2015-12-16 10:51:00,0.17,5.53333333333333,0.0307228915662651,0.36,0.24,0.24,0.18,0.1,84.1555736376021,0.151480032547684,90.6828518960579,0.163229133412904,0,0.61,3.85,3.85,138
71,2015-12-23 05:45:00,2015-12-24 00:33:00,0.32,18.8,0.0170212765957447,0.6,0.36,0.36,0.26,0.19,168.306571267904,0.437597085296549,184.664925904592,0.48012880735194,0,0,0.15,4.02,139
72,2016-02-19 16:30:00,2016-02-19 16:31:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
73,2016-02-20 09:19:00,2016-02-20 09:20:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
74,2016-02-21 10:52:00,2016-02-21 10:53:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
75,2016-02-28 08:15:00,2016-02-28 17:52:00,0.01,9.61666666666667,0.00103986135181976,0.12,0.06,0.04,0.02,0.01,8.71840619595693,0.00174368123919139,8.42568063876986,0.00168513612775397,0,0,0,0,146
76,2016-03-06 14:45:00,2016-03-06 14:46:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,147
77,2016-03-06 20:47:00,2016-03-06 20:48:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,148
78,2016-03-07 05:42:00,2016-03-07 05:43:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,149
79,2016-03-08 05:46:00,2016-03-08 05:47:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,150
80,2016-03-09 02:22:00,2016-03-09 09:56:00,0.15,7.56666666666667,0.0198237885462555,0.36,0.24,0.16,0.14,0.08,76.2030975013205,0.106684336501849,83.0498000662086,0.116269720092692,0,0,0,0.01,151
81,2016-03-13 16:52:00,2016-03-14 03:48:00,0.33,10.9333333333333,0.0301829268292683,0.12,0.12,0.08,0.08,0.07,128.211093209662,0.102568874567729,148.876122431488,0.11910089794519,0,0,0.15,0.16,153
82,2016-03-15 16:00:00,2016-03-16 15:09:00,0.69,23.15,0.0298056155507559,0.96,0.66,0.44,0.3,0.24,380.299340904416,1.14089802271325,404.220673421519,1.21266202026456,0,0.33,0.48,0.48,154
83,2016-03-26 12:30:00,2016-03-26 12:31:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,155
84,2016-03-27 06:48:00,2016-03-27 17:28:00,0.18,10.6666666666667,0.016875,0.24,0.12,0.12,0.12,0.1,81.8672554441021,0.0982407065329225,97.7029714500977,0.117243565740117,0,0,0,1.02,156
85,2016-03-30 20:28:00,2016-03-31 07:05:00,0.81,10.6166666666667,0.0762951334379906,0.6,0.54,0.48,0.44,0.34,509.159648800604,2.24030245472266,551.084314713315,2.42477098473859,0,0,0.18,0.18,157
86,2016-03-31 11:48:00,2016-03-31 18:18:00,0.28,6.5,0.0430769230769231,0.24,0.24,0.24,0.18,0.17,147.318736415501,0.265173725547901,168.563931930488,0.303415077474878,0.81,0.81,0.99,0.99,158
87,2016-06-10 21:00:00,2016-06-10 21:01:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
88,2016-06-15 18:28:00,2016-06-16 03:26:00,0.9,8.96666666666667,0.100371747211896,4.2,3.36,2.8,1.74,0.89,940.313768113004,16.3614595651663,902.806357325431,15.7088306174625,0,0,0,0,167
89,2016-06-26 03:19:00,2016-06-26 07:31:00,1.5,4.2,0.357142857142857,2.28,1.86,1.72,1.56,1.18,1436.48481891486,22.4091631750718,1362.07106097738,21.2483085512471,0,0,0,0.9,168
90,2016-06-30 15:43:00,2016-06-30 22:24:00,1.05,6.68333333333333,0.1571072319202,2.28,1.62,1.36,0.9,0.58,849.885657665297,7.64897091898767,851.286759802096,7.66158083821886,0,0,1.5,1.5,169
91,2016-09-06 18:58:00,2016-09-07 13:36:00,0.94,18.6333333333333,0.0504472271914132,1.32,1.08,1.04,0.76,0.38,604.51448710758,4.59431010201761,627.137570520556,4.76624553595622,0,0,0,0,171
92,2016-09-10 03:48:00,2016-09-10 16:28:00,0.68,12.6666666666667,0.0536842105263158,0.72,0.66,0.6,0.48,0.36,469.27221546112,2.25250663421338,483.482431863767,2.32071567294608,0,0,0.94,0.94,172
93,2016-09-21 20:29:00,2016-09-22 03:28:00,1.19,6.98333333333333,0.170405727923628,0.48,0.48,0.48,0.4,0.32,777.841521860894,3.11136608744358,851.948537157352,3.40779414862941,0,0,0,0.68,179
94,2016-09-22 07:14:00,2016-09-22 08:52:00,0.09,1.63333333333333,0.0551020408163265,0.36,0.24,0.16,0.08,0.07,48.1422041526082,0.0385137633220865,52.9363506742252,0.0423490805393801,1.19,1.19,1.19,1.87,181
95,2016-09-25 16:21:00,2016-09-25 21:00:00,0.31,4.65,0.0666666666666667,1.2,0.96,0.8,0.56,0.29,273.466578907013,1.53141284187927,256.569395752232,1.4367886162125,0,0,1.28,1.28,182
96,2016-10-26 05:07:00,2016-10-26 20:16:00,1.22,15.15,0.0805280528052805,0.48,0.48,0.44,0.36,0.32,674.179674090944,2.4270468267274,774.142917108757,2.78691450159152,0,0,0,0,184
97,2016-11-27 23:58:00,2016-11-28 14:09:00,0.47,14.1833333333333,0.0331374853113984,0.36,0.3,0.24,0.22,0.18,259.436338941541,0.57075994567139,299.741457982027,0.659431207560461,0,0,0,0,186
98,2016-11-28 14:09:00,2016-11-29 00:12:00,0.73,10.05,0.072636815920398,0.36,0.24,0.2,0.18,0.13,339.378275718535,0.610880896293362,415.583001540369,0.748049402772664,0.46,0.46,0.46,0.46,187
99,2017-01-18 09:14:00,2017-01-18 09:15:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
100,2017-01-23 08:41:00,2017-01-23 08:42:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196
101,2017-01-24 07:00:00,2017-01-25 05:53:00,0.05,22.8833333333333,0.0021849963583394,0.12,0.06,0.04,0.02,0.02,21.8098751408585,0.00436197502817171,19.1146602073734,0.00382293204147467,0,0,0,0,197
102,2017-02-12 10:45:00,2017-02-12 10:46:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
103,2017-02-17 11:45:00,2017-02-17 11:46:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203
104,2017-02-18 07:45:00,2017-02-18 07:46:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
105,2017-02-19 08:00:00,2017-02-19 08:01:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205
106,2017-02-20 06:30:00,2017-02-20 06:31:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206
107,2017-02-20 18:04:00,2017-02-21 02:15:00,0.21,8.18333333333333,0.0256619144602851,0.24,0.24,0.2,0.18,0.11,96.7521289855272,0.174153832173949,108.111064075339,0.194599915335611,0,0,0,0,207
108,2017-02-28 02:43:00,2017-02-28 13:04:00,0.18,10.35,0.0173913043478261,0.24,0.12,0.12,0.1,0.06,75.2718451434812,0.0752718451434812,84.4450169403288,0.0844450169403288,0,0,0,0.21,210
109,2017-02-28 22:07:00,2017-03-01 03:48:00,0.14,5.68333333333333,0.024633431085044,0.24,0.18,0.12,0.06,0.06,59.9586074249935,0.0359751644549961,65.7435650875499,0.03944613905253,0.18,0.18,0.18,0.39,211
110,2017-03-05 12:45:00,2017-03-07 00:31:00,0.02,35.7666666666667,0.000559179869524697,0.24,0.12,0.08,0.04,0.02,20.5321444795081,0.00821285779180322,16.2222095583086,0.00648888382332344,0,0,0.32,0.53,212
111,2017-03-07 00:31:00,2017-03-07 04:00:00,0.22,3.48333333333333,0.0631578947368421,0.84,0.54,0.44,0.28,0.19,150.792989675577,0.422220371091615,154.478887907053,0.432540886139749,0.01,0.01,0.33,0.36,213
112,2017-03-24 14:50:00,2017-03-25 05:45:00,0.53,14.9166666666667,0.0355307262569832,0.24,0.18,0.16,0.12,0.1,222.232974272483,0.266679569126979,267.353428148047,0.320824113777656,0,0,0,0,214
113,2017-03-25 15:23:00,2017-03-26 09:48:00,0.13,18.4166666666667,0.00705882352941176,0.24,0.18,0.12,0.1,0.05,72.5023727555007,0.0725023727555007,66.4991684407384,0.0664991684407384,0.49,0.53,0.53,0.53,215
114,2017-03-26 06:34:00,2017-03-26 23:45:00,0.41,17.1833333333333,0.0238603297769156,0.48,0.36,0.28,0.2,0.15,198.993197765763,0.397986395531525,216.059253900916,0.432118507801832,0.09,0.62,0.62,0.62,216
115,2017-03-29 23:55:00,2017-03-30 22:09:00,0.41,22.2333333333333,0.0184407796101949,0.12,0.12,0.08,0.08,0.06,151.735355515299,0.121388284412239,162.350945818974,0.129880756655179,0,0,1.07,1.07,217
116,2017-04-03 19:45:00,2017-04-04 10:34:00,0.4,14.8166666666667,0.0269966254218223,0.12,0.12,0.08,0.06,0.06,151.193319920712,0.0907159919524269,174.484256002852,0.104690553601711,0,0,0.41,1.48,219
117,2017-04-15 00:37:00,2017-04-15 12:55:00,0.75,12.3,0.0609756097560976,0.48,0.36,0.32,0.26,0.23,380.203713032703,0.988529653885029,453.529872463923,1.1791776684062,0,0,0,0.4,221
118,2017-04-15 23:10:00,2017-04-16 13:21:00,0.15,14.1833333333333,0.0105757931844888,0.12,0.12,0.12,0.06,0.04,57.1987203376728,0.0343192322026037,51.7940881552215,0.0310764528931329,0.75,0.75,0.75,1.15,222
119,2017-04-20 00:29:00,2017-04-20 15:19:00,1,14.8333333333333,0.0674157303370786,1.08,0.96,0.72,0.56,0.51,777.377949906751,4.35331651947781,781.875204573714,4.3785011456128,0,0,0.9,0.9,223
120,2017-04-20 18:45:00,2017-04-20 20:13:00,0.03,1.46666666666667,0.0204545454545455,0.24,0.18,0.12,0.06,0.03,19.0516563115738,0.0114309937869443,21.1220899244176,0.0126732539546506,1,1,1.9,1.9,224
121,2017-04-27 00:34:00,2017-04-27 23:50:00,1.01,23.2666666666667,0.0434097421203438,0.36,0.24,0.24,0.18,0.16,496.137463321167,0.893047433978101,600.66674978384,1.08120014961091,0,0,1.01,1.93,225
122,2017-04-30 22:54:00,2017-05-01 15:02:00,0.87,16.1333333333333,0.0539256198347107,0.6,0.54,0.48,0.42,0.32,570.235737709615,2.39499009838038,612.067371512609,2.57068296035296,0,0,1.01,2.04,226
123,2017-05-01 15:02:00,2017-05-02 03:07:00,0.2,12.0833333333333,0.016551724137931,0.84,0.48,0.36,0.18,0.09,109.904611182718,0.197828300128893,103.126910960383,0.18562843972869,0.86,0.86,1.87,2.9,227
124,2017-06-03 05:21:00,2017-06-03 13:04:00,1.3,7.71666666666667,0.168466522678186,2.16,1.62,1.6,1.36,1.19,1299.6513947939,17.675258969197,1223.16583543865,16.6350553619657,0,0,0,0,228
125,2017-06-14 15:47:00,2017-06-14 17:11:00,0.6,1.4,0.428571428571429,2.4,2.1,1.84,1.06,0.56,578.134179675435,6.12822230455961,559.284185589761,5.92841236725147,0,0,0,1.3,231
126,2017-06-18 04:25:00,2017-06-18 06:01:00,0.38,1.6,0.2375,1.32,1.02,0.8,0.58,0.33,305.757529505372,1.77339367113116,307.11440878338,1.7812635709436,0,0,0.6,0.6,232
127,2017-06-18 13:00:00,2017-06-18 13:08:00,0.14,0.133333333333333,1.05,1.56,0.84,0.56,0.28,0.14,146.49499751258,0.410185993035224,141.243804807829,0.395482653461922,0.38,0.38,0.98,0.98,233
128,2017-06-22 16:04:00,2017-06-23 03:58:00,0.83,11.9,0.0697478991596639,1.44,0.78,0.52,0.34,0.25,476.938076466099,1.62158945998474,529.178740012935,1.79920771604398,0,0,0.52,1.12,236
129,2017-07-15 20:41:00,2017-07-15 21:30:00,1.45,0.816666666666667,1.77551020408163,3.72,3.24,2.84,2.3,1.45,1542.23449467861,35.4713933776081,1477.57731541809,33.984278254616,0,0,0,0,241
130,2018-01-11 04:00:00,2018-01-11 16:48:00,0.17,12.8,0.01328125,0.12,0.12,0.08,0.08,0.07,73.7461721916233,0.0589969377532986,90.0462455413579,0.0720369964330863,0,0,0,0,246
131,2018-01-22 03:02:00,2018-01-22 17:09:00,0.51,14.1166666666667,0.0361275088547816,0.24,0.18,0.2,0.18,0.15,230.45050453079,0.414810908155421,269.902007870648,0.485823614167166,0,0,0,0.17,247
132,2018-01-26 10:45:00,2018-01-26 15:31:00,0.02,4.76666666666667,0.0041958041958042,0.12,0.06,0.04,0.04,0.02,12.2742751365899,0.00490971005463598,12.5449519918919,0.00501798079675678,0,0,0.51,0.51,249
133,2018-02-15 10:00:00,2018-02-15 10:01:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
134,2018-02-23 05:49:00,2018-02-23 05:50:00,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252
135,2018-02-24 19:59:00,2018-02-25 02:20:00,0.41,6.35,0.0645669291338583,0.6,0.48,0.4,0.36,0.26,248.315103349114,0.893934372056811,268.799956511475,0.967679843441309,0,0,0,0,254
136,2018-04-11 08:15:00,2018-04-12 09:49:00,0.21,25.5666666666667,0.00821382007822686,0.24,0.24,0.24,0.18,0.1,104.404475010126,0.187928055018227,120.097189883114,0.216174941789605,0,0,0,0,257
137,2018-04-13 06:19:00,2018-04-13 21:55:00,0.71,15.6,0.0455128205128205,0.72,0.42,0.36,0.3,0.24,409.486146728226,1.22845844018468,447.832073532463,1.34349622059739,0.01,0.21,0.21,0.21,259
